264208681338560513	111178	13	13	unknwn	looks like im going to the UGA vs. Ole Miss game on Saturday, #HottyToddy
177924741301149696	111183	5	6	unknwn	For International Women's day, let's not forget trans*women and those who don't follow the gender binary!
177924741301149696	111184	11	12	unknwn	For International Women's day, let's not forget trans*women and those who don't follow the gender binary!
246289024552148992	111194	2	2	unknwn	@DrPravinTogadia I condemned both the measures but relating it to religion is cheap. If done in Jan then Holi, if done now, then Diwali
246289024552148992	111195	12	12	unknwn	@DrPravinTogadia I condemned both the measures but relating it to religion is cheap. If done in Jan then Holi, if done now, then Diwali
247476146642485249	111197	11	11	unknwn	The John Hancock building is lit up green, must be to celebrate that tomorrow is six months to St Patricks Day :) Let the countdown begin &lt;3
247476146642485249	111198	21	21	unknwn	The John Hancock building is lit up green, must be to celebrate that tomorrow is six months to St Patricks Day :) Let the countdown begin &lt;3
247476146642485249	111199	26	26	unknwn	The John Hancock building is lit up green, must be to celebrate that tomorrow is six months to St Patricks Day :) Let the countdown begin &lt;3
261351584410247168	111203	4	5	unknwn	@benmaller can it get much better than three TV's saturday night with WS G3, UM @ NEB and ND @ OU all going at the same time?
259492614355693568	111212	27	29	unknwn	I got that drank I mix that lean ..I throw the money up and then I walk on green ...Kirko Bangz got a hit and I was shitting on him at 1st
254429009956442112	111219	0	0	unknwn	fuck i have the SATs tomorrow
199458824422309889	111222	4	4	unknwn	@KeiJhoHyun28 oo nga eh :( may picture sana ako with PREPIX!!!!
263606229534912512	111224	23	23	unknwn	A rumor popped out about an @Eminem concert in Kyiv this February. I wonder how true that is. I'm so going if it's true, though.
236923898527100929	111226	6	7	unknwn	Jason Russell blends voices, slapstick for light, silly set: e may not say his name when you get Jason Russell #... http://t.co/P3k2CSkp
242693222088994816	111231	7	7	unknwn	Let's see whatcha got and you could win an iPad HD! Submit your Deep Creek Lake Area photos before this Wednesday,... http://t.co/UmfN9l34
264061951431294977	111233	12	12	unknwn	NJEA Teacher's Convention_ Nov 8th &amp; 9th in Atlantic City has been cancelled for the 1st time in its 158-year history.
206234768495493121	111237	5	6	unknwn	If you're around on Saturday, go see @rosstheboss93 and @kstew067 at Stubb's Battle of the Bands. Proceeds go to Invisible Children.
233676168828698624	111240	0	1	unknwn	Definitely wish I could catch this tomorrow night. Dare Night: LockDown @SummerWorks at the Gladstone Hotel. http://t.co/MOk3K28h
264167170261516288	111242	5	5	unknwn	Dad just said if Obama wins on Tuesday he is moving to Cuba #dontknowwhatyourtalkingbout #butok
260806244938440704	111244	15	15	unknwn	When I am king, Kendrick Lamar &amp; Anna Kendrick will wed and he will be forced to take her name, thereby making him Kendrick Kendrick.
260806302903721984	111249	14	14	unknwn	@dabido it is the Apple TV's form factor... 1st Gen, but still Apple TV! :D  How about iOS with camera tracking on a 60" TV?
263737807867088896	111252	2	2	unknwn	Trey Burke suspended for the men's basketball team's exhibition game tomorrow: http://t.co/1h7V8vSC
261166794998427649	111254	13	13	unknwn	@Bullbeggar Jan, I just spoke to Joe Zellner &amp; SMB team, they are fine. We even had two couples who went ahead with their weddings today :).
261166794998427649	111255	26	26	unknwn	@Bullbeggar Jan, I just spoke to Joe Zellner &amp; SMB team, they are fine. We even had two couples who went ahead with their weddings today :).
263432435772051456	111257	1	1	unknwn	I love Robert Griffin the 3rd !! :)
263432435772051456	111258	7	7	unknwn	I love Robert Griffin the 3rd !! :)
249900139236446208	111264	15	15	unknwn	March 8th is International Women's Day.April 1st should be International men's Day where they would brag 24/7 like any other day of the year
263828483086626816	111266	2	2	unknwn	@ClintStoerner As heartbreaking as Ole Miss was, I can live with it. @King_Johnson33 put it DOWN, and I can't wait to see him Saturday! #WPS
263828483086626816	111267	18	19	unknwn	@ClintStoerner As heartbreaking as Ole Miss was, I can live with it. @King_Johnson33 put it DOWN, and I can't wait to see him Saturday! #WPS
254427164844367872	111270	1	2	unknwn	Feeling sick happy I don't have to take the SATs tomorrow
254427164844367872	111271	4	4	unknwn	Feeling sick happy I don't have to take the SATs tomorrow
257721212527071233	111277	12	12	unknwn	@NotDanica7 If you're grandmother is your sister, you may be a #Redneck. Sorry, I sounded like Jeff Foxworthy. Please don't block me.
257721212527071233	111278	19	20	unknwn	@NotDanica7 If you're grandmother is your sister, you may be a #Redneck. Sorry, I sounded like Jeff Foxworthy. Please don't block me.
255780352755376128	111280	8	8	unknwn	MT @LccSy #Syria, Deir Ezzor: Mohammed Al-Saleh was martyred due to the shelling of the city. Tuesday, 9 October. http://t.co/5sHJoYRn
263797952651350019	111285	2	2	unknwn	Chicago Bulls.. :-) And yes, Im watching it.. Dreams to come true.. :-) :-) :-) to make it more sweeter, 2nd http://t.co/0cW73Ka3
263797952651350019	111286	10	14	unknwn	Chicago Bulls.. :-) And yes, Im watching it.. Dreams to come true.. :-) :-) :-) to make it more sweeter, 2nd http://t.co/0cW73Ka3
263797952651350019	111287	19	19	unknwn	Chicago Bulls.. :-) And yes, Im watching it.. Dreams to come true.. :-) :-) :-) to make it more sweeter, 2nd http://t.co/0cW73Ka3
264001674694246400	111296	3	3	unknwn	The sun is shining over the #UoNCareersRoadshow at SB. Fingers crossed for tomorrow at the Exchange Building, JC from 11am!...
264001674694246400	111297	10	10	unknwn	The sun is shining over the #UoNCareersRoadshow at SB. Fingers crossed for tomorrow at the Exchange Building, JC from 11am!...
199739480750555136	111300	21	21	unknwn	It's Smash Project's 2nd monthsary today! I think that's reason enough to vote and request to make Endlessly NUMBER ONE today! :)
254686292045086721	111302	13	13	unknwn	@Marteenhanna Hi Martina - am at St. Patrick's tomorrow for 10:30 Mass.  Hope to see you then.
242897531275706368	111304	10	10	unknwn	"Cao Cao may have his Zhang Liao, but I can match him with my friend Gan Ning." - Sun Quan
253157284925038592	111309	0	1	unknwn	Can't wait to see my boy Mitchell fight 15th Dec at excel. Anyone want tickets message me. Ricky burns fighting for title @smith1992_mitch
253157284925038592	111310	19	19	unknwn	Can't wait to see my boy Mitchell fight 15th Dec at excel. Anyone want tickets message me. Ricky burns fighting for title @smith1992_mitch
257549213087432704	111312	12	12	unknwn	I get to work the Bucks game on Thurs now. Im gonna fake high five John Henson and say "Can i borrow your arms to floss my teeth, douche?"
257549213087432704	111313	28	28	unknwn	I get to work the Bucks game on Thurs now. Im gonna fake high five John Henson and say "Can i borrow your arms to floss my teeth, douche?"
263913414525583361	111316	1	1	unknwn	@kateydulles haha I shall. (: what are you two doing tomorrow night? Ill try to come up to tempe with a friend or two (:
263913414525583361	111317	4	4	unknwn	@kateydulles haha I shall. (: what are you two doing tomorrow night? Ill try to come up to tempe with a friend or two (:
263913414525583361	111318	13	13	unknwn	@kateydulles haha I shall. (: what are you two doing tomorrow night? Ill try to come up to tempe with a friend or two (:
263913414525583361	111319	15	16	unknwn	@kateydulles haha I shall. (: what are you two doing tomorrow night? Ill try to come up to tempe with a friend or two (:
263913414525583361	111320	24	24	unknwn	@kateydulles haha I shall. (: what are you two doing tomorrow night? Ill try to come up to tempe with a friend or two (:
263138815051444224	111324	1	2	unknwn	@tweetmesohard Cannot wait to catch you guys @ Lost Horizon in 'Cuse on Sunday, back to where I saw you guys for the 1st time ever!
242957726781698048	111327	0	0	unknwn	Happy Tuesday. Your batting average is no worse than that of Jose Iglesias. Hopefully that gets you through the day.
242957726781698048	111328	6	7	unknwn	Happy Tuesday. Your batting average is no worse than that of Jose Iglesias. Hopefully that gets you through the day.
242957726781698048	111329	13	13	unknwn	Happy Tuesday. Your batting average is no worse than that of Jose Iglesias. Hopefully that gets you through the day.
262901069527543808	111331	6	7	unknwn	Photo: nationalpostsports: The buzz: The Steelers shut down Robert Griffin III and the Redskins on Sunday.... http://t.co/i9QURvrv
262289694736392192	111333	17	17	unknwn	@t45h_UHH i think you can get them there for 50...the after party at center stage should be cool, Chelsea may have another ticket for sale
193846470473039872	111338	7	7	unknwn	http://t.co/fVXilh5U We are getting ready for a great #Bollyfit Pro Day tomorrow with our instructors!
264136021917188096	111340	1	3	unknwn	Halloween wore me out next on the list Danksgiving on Nov 23 at Big Fish Pub in tempe hit up for slots and info only a couple left
230361473849884672	111343	0	0	unknwn	OMG!!!!!!! Slaughterhouse is gonna be dropping a mixtape with Gangsta Grillz sometime before August 28th!!!!! :D
230361473849884672	111344	15	15	unknwn	OMG!!!!!!! Slaughterhouse is gonna be dropping a mixtape with Gangsta Grillz sometime before August 28th!!!!! :D
174003654238547968	111346	7	11	unknwn	@justinbieber Hi, my name is Dayle, abd you're my inspiration ! :) (RT/Follow if you see this?)47
259122713858301952	111349	1	5	unknwn	Someone must not be too happy with the hired help in Sewickley: Sidney Crosby's image removed from #pens mobile app cover on Thursday. #nhl
259122713858301952	111350	15	15	unknwn	Someone must not be too happy with the hired help in Sewickley: Sidney Crosby's image removed from #pens mobile app cover on Thursday. #nhl
189276966338297858	111352	5	6	unknwn	@Jesse_Hogan Have you heard any reasoned justification for making James Pattinson 12th man?
250887102923939840	111354	12	12	unknwn	Live blog: Gingrich wins South Carolina: Newt Gingrich swept to an easy victory Saturday in the South Carolina p... http://t.co/BfrW2d1e
244107469427720194	111356	5	5	unknwn	@ProfOfGoonism September 22 is a Bastard Bearded Irishmen half way to St. Patty's Day party at Mulligan's. I'm going and Erika's going
263995618421268480	111358	0	0	unknwn	Excited for the Colts game with my love, @itsthegwebb41 Sunday :)
263995618421268480	111359	7	7	unknwn	Excited for the Colts game with my love, @itsthegwebb41 Sunday :)
263995618421268480	111360	10	10	unknwn	Excited for the Colts game with my love, @itsthegwebb41 Sunday :)
263335900258394112	111362	8	8	unknwn	[Picture, Translation] Sina Interview with Hyung Jun ^^video thanks to hyungjunthebest@youtube http://t.co/x5TLedQl
264042649537880064	111367	7	7	unknwn	I just drank a 5th of vodka dare me to drive? - Marshall
245564705492582400	111372	6	6	unknwn	tonight is Tanked Tuesday Get completely shitfaced &amp; play battleshots &amp; beer pong while listening to Biggie Smalls it's a vacation tradition
262476631111778304	111374	1	1	unknwn	Renewed fighting rocks Syria: An early morning explosion rocked the flashpoint city of Deir Ezzor on Saturday in... http://t.co/zf7AKZMr
262476631111778304	111375	7	7	unknwn	Renewed fighting rocks Syria: An early morning explosion rocked the flashpoint city of Deir Ezzor on Saturday in... http://t.co/zf7AKZMr
217408254978961410	111381	1	3	unknwn	@rosecitytravel sorry didn't see it in time. Jim will be at Shoeless Joe's funder on Thurs. Interested?
261265759114768385	111383	14	15	unknwn	@NaFi_1012 usually go to a mosque in Farmington Hills. But got an exam tomorrow..so not going.
263019968805892096	111385	21	24	unknwn	Matta doesn't know how to view being ranked 4th in the country and 3rd in the Big Ten, except the conference must be really good.
207909520071073792	111387	16	16	unknwn	Given the fact that today is the 8th of March and all over the world we celebrate the International Women's Day,... http://t.co/WrvCdShj
193607051891589120	111389	3	5	unknwn	DTN Cricket: Pattinson may be saved for A tour ahead of Ashes: James Pattinson may not make it to the ODI tour o... http://t.co/9nt69Ifk
193607051891589120	111390	14	16	unknwn	DTN Cricket: Pattinson may be saved for A tour ahead of Ashes: James Pattinson may not make it to the ODI tour o... http://t.co/9nt69Ifk
263310080823418881	111393	16	16	unknwn	This Friday night! Come on out and join us at Tres Amigos Bar and Grill for good food, good music, and just good... http://t.co/yUd2nrx3
263310080823418881	111394	18	18	unknwn	This Friday night! Come on out and join us at Tres Amigos Bar and Grill for good food, good music, and just good... http://t.co/yUd2nrx3
263310080823418881	111395	22	22	unknwn	This Friday night! Come on out and join us at Tres Amigos Bar and Grill for good food, good music, and just good... http://t.co/yUd2nrx3
212621727006601218	111399	1	1	unknwn	@itspetem Thanks for following #Econokit - you may like to use #bizikent hashtag and RT/follow other local businesses as per #bizitalk
212621727006601218	111400	7	8	unknwn	@itspetem Thanks for following #Econokit - you may like to use #bizikent hashtag and RT/follow other local businesses as per #bizitalk
263507534697099264	111402	0	1	unknwn	Should probably shut it down for the night...NC State student followers, you get brownie points if you can guess who I am tomorrow :)
263507534697099264	111403	23	23	unknwn	Should probably shut it down for the night...NC State student followers, you get brownie points if you can guess who I am tomorrow :)
246102730400227328	111405	19	20	unknwn	@bdd9 Every day from work, Monday had the Paley screening, Tuesday had to run errands, tonight auditions ran late. No break yet. :(
193521822405365761	111407	0	1	unknwn	well shit... aren't we apparently supposed to wake up to "Kony 2012" posters everywhere tomorrow...? or did that all just fall through?
169609494815457283	111411	0	0	unknwn	Passionate about CNIS' work, be a rep at Ten Thousand Villages in your hometown on Mar 8 - Victoria Oak Bay 1976 Oak Bay Ave
247712189635497985	111413	2	3	unknwn	We are so excited to celebrate International Women's Friendship Month with you! Be there tomorrow in Eleanor Searle at 5:30 PM :)
247712189635497985	111414	5	5	unknwn	We are so excited to celebrate International Women's Friendship Month with you! Be there tomorrow in Eleanor Searle at 5:30 PM :)
247712189635497985	111415	21	21	unknwn	We are so excited to celebrate International Women's Friendship Month with you! Be there tomorrow in Eleanor Searle at 5:30 PM :)
263876102865440768	111418	8	8	unknwn	Wednesday's NFL notebook: Broncos' Peyton Manning says his injured thumb is OK: The tape didn't wrap all the way... http://t.co/AnIZjsvG
263876102865440768	111419	11	11	unknwn	Wednesday's NFL notebook: Broncos' Peyton Manning says his injured thumb is OK: The tape didn't wrap all the way... http://t.co/AnIZjsvG
263876102865440768	111420	14	14	unknwn	Wednesday's NFL notebook: Broncos' Peyton Manning says his injured thumb is OK: The tape didn't wrap all the way... http://t.co/AnIZjsvG
264094468754518018	111427	8	8	unknwn	http://t.co/EKOjBMU7 Siri vs. Google Voice Search- may the best robot helper win @iphonefirmware
264094468754518018	111428	10	11	unknwn	http://t.co/EKOjBMU7 Siri vs. Google Voice Search- may the best robot helper win @iphonefirmware
218535418738655233	111434	17	17	unknwn	I haven't slept this much since Holi in 2nd year college with the 'Bhaang' episode. Cough syrup #win.
252057183657803776	111436	22	22	unknwn	I may even vote Gingrich as a write-in candidate to send a message about the need for more moon bases and debate hilarity.
262204155827990530	111438	0	0	unknwn	LOVE. Esp 8, 6, 5. "@NBA: LeBron &amp; Gerald Green close the preason above the rim to lead the Top 10 Plays from Friday! http://t.co/pjt8Rbyx"
259129265570869248	111446	20	21	unknwn	@jason_omara Will there ever be a season 2 of Terra Nova??  Just finished the 1st season on netflix and LOVED IT!!  I want more :-(
259129265570869248	111447	24	25	unknwn	@jason_omara Will there ever be a season 2 of Terra Nova??  Just finished the 1st season on netflix and LOVED IT!!  I want more :-(
246398692679114752	111449	7	7	unknwn	Los Angeles Galaxy (Official Site) &gt;&gt; Wilhelmsson hopes to make LA debut Friday vs. Rapids http://t.co/6NAmIStY
263310009566392320	111451	10	10	unknwn	Dr. D just told me that she was going to miss me on Friday when I am gone to Hot Springs. #bestteacherever
263310009566392320	111452	21	21	unknwn	Dr. D just told me that she was going to miss me on Friday when I am gone to Hot Springs. #bestteacherever
264169764979609600	111458	6	6	unknwn	im going to the Fair tomorrow. Fuck that, hahaha
264169764979609600	111459	8	8	unknwn	im going to the Fair tomorrow. Fuck that, hahaha
264236295172272128	111463	4	4	unknwn	Taiwan court extends ex-leader's jail term - TAIPEI: Taiwan's high court said Friday it has extended ex-leader Chen ... http://t.co/FUADCEfb
261969426889457664	111465	21	22	unknwn	Sunday's episode of Married to Jonas is about Radio City and the new music, and then Monday, the boys have a big announcement. COINCIDENCE?
264217924728930304	111472	0	0	unknwn	Impressed with Siri. Asked to set an alarm for tomorrow at 8 AM. She clarified whether tomorrow meant today since just after midnight.
263503249758375936	111474	10	12	unknwn	Saturday Nov 17th, 2012 Q Bar and Grill is the Place to be!  UFC 90's Event with Special Guests:  DJ BOBBY D... http://t.co/z96soXQf
207447080585789440	111476	10	10	unknwn	Head of highways Jason Russell speaking @surveyormag event about driving improvements tomorrow at Pride Park http://t.co/eFPRDb8O
252576881981943808	111478	20	20	unknwn	Jason Russell, the man behind Kony 2012, is going to be on Oprah's Next Chapter next Sunday. THIS should be interesting.
264086250925998081	111486	1	1	unknwn	((I'm grounded from the internet until Monday, so talk to me while I'm still at school! -.-))
218087200003338241	111494	2	2	unknwn	Shannon Leto wins the "Indie" category of the 17th Annual Drummies! - http://t.co/Ia62U9f0 via @CiMarsLover
258814894361702400	111497	22	22	unknwn	@charlieismemate Sweden eh? How'd that come about? Not yet, SXSW will b n March. When is ur behind coming 2 the U.S.? ;) How's the little 1?
263312450605158400	111501	3	4	unknwn	@TrinidadJamesGG man i'm kinda salty they didn't let you in Cascades on thursday smh...would of been tight to meet you
263312450605158400	111502	13	16	unknwn	@TrinidadJamesGG man i'm kinda salty they didn't let you in Cascades on thursday smh...would of been tight to meet you
264036919011319808	111504	12	12	unknwn	Will make 120pcs of cakepops and 100pcs of chocolate lollies tomorrow, Aja! :)
259095865652817920	111506	4	5	unknwn	This football discussion is pretty good, @rodimusprime may be right Cam is the Taylor kitsch of football. #fiyastarter
264174123234783232	111510	23	23	unknwn	@dwootz @debbiewooters do you know when you guys are going to Tempe the 2nd or 3rd week? Have to claim my parking spot!!! Lol
260976746462072832	111512	0	0	unknwn	Excited to be presenting Cloud Computing for SMB's at the Centenary Chamber of commerce on November 6th
260798039936077825	111514	3	4	unknwn	Coatbridge's Ricky Burns will defend his WBO Lightweight title against Liam Walsh in London on December 15, it has been announced today.
165009461449207809	111516	0	0	unknwn	Not an Arse hater but happy to see them come back from 0-0 down last night v Bolton to win 0-0. Awesome showing with the Terry Henry too.
165009461449207809	111517	5	5	unknwn	Not an Arse hater but happy to see them come back from 0-0 down last night v Bolton to win 0-0. Awesome showing with the Terry Henry too.
165009461449207809	111518	21	21	unknwn	Not an Arse hater but happy to see them come back from 0-0 down last night v Bolton to win 0-0. Awesome showing with the Terry Henry too.
263509017639415808	111520	4	5	unknwn	How did Dylan Quirk not make the Vic 19's. He kept to James Pattinson, Darren Pattinson and Peter Siddle in a 1st grade Grand Final at 15.
263406637908365313	111522	1	2	unknwn	I can't remember the last time I saw a 12 goal game! #Arsenal went from very shit to very good! The stage is set for Super Saturday! #MUNARS
263406637908365313	111523	16	16	unknwn	I can't remember the last time I saw a 12 goal game! #Arsenal went from very shit to very good! The stage is set for Super Saturday! #MUNARS
263406637908365313	111524	19	19	unknwn	I can't remember the last time I saw a 12 goal game! #Arsenal went from very shit to very good! The stage is set for Super Saturday! #MUNARS
259265454743363584	111526	6	7	unknwn	Cameron says the UK is prepared to veto the EU budget: (AGI) Brussels, Oct 19 - David Cameron said the UK is pre... http://t.co/AorgAWwN
255525306159468544	111528	0	1	unknwn	Can't wait until the DLC for ME3 comes out tomorrow. :-)
255525306159468544	111529	10	10	unknwn	Can't wait until the DLC for ME3 comes out tomorrow. :-)
259838363887099905	111531	15	15	unknwn	Only at ICS does everyone tweet about their homework productivity on a Saturday...holla at the good students #icsprobs
263682806264258560	111533	0	1	unknwn	Lucky Break in Tempe to host Beer Wars II: Arizona vs. Oregon:  Arizona State has its work cut out for it in Sat... http://t.co/IFG1IniH
263682806264258560	111534	17	21	unknwn	Lucky Break in Tempe to host Beer Wars II: Arizona vs. Oregon:  Arizona State has its work cut out for it in Sat... http://t.co/IFG1IniH
260965829510840320	111536	3	3	unknwn	As someone who hates the iPhone, I'd love to know what the people at Apple thought when they 1st watched Samsung's BRILLIANT Galaxy III ad.
260965829510840320	111537	7	9	unknwn	As someone who hates the iPhone, I'd love to know what the people at Apple thought when they 1st watched Samsung's BRILLIANT Galaxy III ad.
260965829510840320	111538	21	21	unknwn	As someone who hates the iPhone, I'd love to know what the people at Apple thought when they 1st watched Samsung's BRILLIANT Galaxy III ad.
249064529374371840	111543	2	2	unknwn	@BabyBaileyBear [He smiled] It depends what type of books you like to read. I like James Pattinson. They may not have those here..
249064529374371840	111544	18	19	unknwn	@BabyBaileyBear [He smiled] It depends what type of books you like to read. I like James Pattinson. They may not have those here..
256726415284768768	111549	3	3	unknwn	My Mrs was arrested 4 streaking at Crufts. The Judge gave her 2nd place for her puppies but said her Afghan could do with a trim !!!!
225033272181276672	111556	0	2	unknwn	Some good stuff going down in Gregory Gym. 2nd place tasted terrible, ready to have that GOLD around my neck! #goforgold
225033272181276672	111557	11	12	unknwn	Some good stuff going down in Gregory Gym. 2nd place tasted terrible, ready to have that GOLD around my neck! #goforgold
258591480162168832	111559	17	18	unknwn	Louisville's Peyton Siva on the quality of the Big East: "Providence is picked 16th (sic) and they smacked us by 31 last year.''
259742833810997248	111561	1	1	unknwn	@heavyoilcountry right you are, they could end up picking sidney crosby 1st rou... wait a second, that already happened
259742833810997248	111562	17	18	unknwn	@heavyoilcountry right you are, they could end up picking sidney crosby 1st rou... wait a second, that already happened
247736704281223168	111567	19	19	unknwn	Not only is it Halfway to St. Patty's day, but its also Monday Night Football on the Paddy'O. We hope to see... http://t.co/hrcSHLiq
262922727915147264	111570	7	8	unknwn	Lionel Messi picks up Golden Boot as top scorer: Barcelona striker Lionel Messi was presented Monday with his se... http://t.co/K0aYRiwL
263556796004855808	111572	19	20	unknwn	News: Pudsey pays a visit! - IF YOU went down to Cascades on Saturday you'd be sure of a big surprise. http://t.co/RkMSkiiL
259415061678927873	111577	10	10	unknwn	Via DPN: #Syria, Deir Ezzor: Female martyr of the cemetery massacre. Friday, 19 October. https://t.co/lNocV97X
246365394531647488	111579	6	6	unknwn	We will have to think about continuing in UPA: Mamata: Chief Minister will take to the streets on Saturday seeking... http://t.co/mklV5ylI
197328259137015808	111582	0	0	unknwn	Happy May Day Folks! Be it celebrating the spring day of the yearly cycle, or singing Billy Bragg and talking about IWD, Have a Great Day!
197328259137015808	111583	6	6	unknwn	Happy May Day Folks! Be it celebrating the spring day of the yearly cycle, or singing Billy Bragg and talking about IWD, Have a Great Day!
197328259137015808	111584	24	25	unknwn	Happy May Day Folks! Be it celebrating the spring day of the yearly cycle, or singing Billy Bragg and talking about IWD, Have a Great Day!
173976882000314368	111586	4	4	unknwn	The #Oscar for the best documentary short goes to Daniel Junge and Sharmeen Obaid-Chinoy for Saving Face
256492927407239168	111590	11	12	unknwn	HELP STOP KONY hes not dead! Washington, D.C. on November 17 please go and help get the president to get Kony go to there website! #kony!
263897121302929408	111592	25	25	unknwn	@pinkNbling i was jst going to tweet... Yknow youre in SB when its 12 and youre still walking down DP with 2 midterms on Friday! LOL!!
261109626999799808	111595	4	4	unknwn	@PBernhardt @communitech Is Wednesday normally Cascades help day? I might want to make a trip at some point before January 21st.
261109626999799808	111596	9	10	unknwn	@PBernhardt @communitech Is Wednesday normally Cascades help day? I might want to make a trip at some point before January 21st.
263072011083984897	111599	2	4	unknwn	It would make my day tomorrow if I could get a picture with Chane Behanan , Peyton Siva , Gorgui , or Angel Nunez . Or even Mangok .
261328176846888960	111602	10	11	unknwn	omg jonghyun is following his hyung by giving me 2nd hand embarrassment feels. XD what are you cnblue dorks. http://t.co/m62gxJrZ
264180389126483968	111604	3	5	unknwn	@WendyBeSoPimpin I miss you too omg we should go to the fair next friday
264180389126483968	111605	7	8	unknwn	@WendyBeSoPimpin I miss you too omg we should go to the fair next friday
263731830044360705	111607	10	10	unknwn	@MikaruBLACKLINE Yo! See u in Helsinki (again :P) December 14th yeeey~ last time u were here with Dio ^^'
263994754017157120	111609	3	4	unknwn	Turn's out Apple's snarky statement about Samsung isn't quite what the judge had in mind: http://t.co/KSBrrlUq
264234731720290304	111611	7	7	unknwn	@spdetore Tell you at our Friday lunch&lt;3 Sorry for the late reply but yes we can eat somewhere on Marshall tomorrow haha :D
264234731720290304	111612	10	10	unknwn	@spdetore Tell you at our Friday lunch&lt;3 Sorry for the late reply but yes we can eat somewhere on Marshall tomorrow haha :D
264234731720290304	111613	21	22	unknwn	@spdetore Tell you at our Friday lunch&lt;3 Sorry for the late reply but yes we can eat somewhere on Marshall tomorrow haha :D
225194268011134976	111615	2	2	unknwn	wish you happy Holi - 08 March: PUTHUMUGANGAL THEVAI ...: Information about Science &amp; Technology Course... http://t.co/UXFqLN1K #asematy
