"4","1469504542","Tue Apr 07 06:35:01 PDT 2009","NO_QUERY","judyrees","tying up loose ends. but why would I want my ends tied up? "
"4","1469759023","Tue Apr 07 07:20:09 PDT 2009","NO_QUERY","randomroxann","I am feeling particulary Scottish today.  Lets see what comes out of my geggy today.  "
"4","1469844771","Tue Apr 07 07:35:12 PDT 2009","NO_QUERY","MetroBoy","On Brap.fm dropping techno tonight 6-8pm and then zooming off to the cavern to support Freeland 8.30 till 10  busy old evening then"
"4","1469929436","Tue Apr 07 07:50:31 PDT 2009","NO_QUERY","Chasty_1982","@tinamj yes we will get to talk as soon as you get home  can't wait..hugs back at ya"
"4","1470182865","Tue Apr 07 08:35:40 PDT 2009","NO_QUERY","joelcomm","@GailDoby nothing like smiling people holding your book  "
"4","1548285980","Fri Apr 17 20:32:21 PDT 2009","NO_QUERY","nique22","@superhootie Maybe... just maybe! "
"4","1548318029","Fri Apr 17 20:37:26 PDT 2009","NO_QUERY","simsnews","@Sims_Galore - ohh a forum it's cool  although i don't like forums to much. have you got MSN?"
"4","1548557477","Fri Apr 17 21:17:18 PDT 2009","NO_QUERY","ReporterAmber","@scrapchick Thanks!  Where are you, anyway? My best friend in Madison had a Dateline viewing party in mah honor. She's prolly drunk now."
"4","1548559258","Fri Apr 17 21:17:37 PDT 2009","NO_QUERY","BlogTrafficExch","@ptmoney  tell someone else to join...  I know you know some people that could benefit.. "
"4","1548754232","Fri Apr 17 21:52:30 PDT 2009","NO_QUERY","aiyaaa","is officially missing youuuu "
"4","1548811321","Fri Apr 17 22:02:32 PDT 2009","NO_QUERY","sarahmargeurite","@kristenstewart9 i went and saw adventureland tonight, YOU were amazing. "
"4","1550736364","Sat Apr 18 07:06:31 PDT 2009","NO_QUERY","archidave","@carbonnyc he he. Its lovely to see you so excited by new vocab  I am sure i have one here somewhere. Will send when i find it"
"4","1550818264","Sat Apr 18 07:21:10 PDT 2009","NO_QUERY","bwomble1224","At work thinking about going to the tanning bed after. So relaxing "
"4","1550907618","Sat Apr 18 07:36:08 PDT 2009","NO_QUERY","LordVader311","@ComicBookHeroes If all goes well will be there! "
"4","1550908698","Sat Apr 18 07:36:20 PDT 2009","NO_QUERY","cutiepie1703","enjoying this beautiful sunny day... just wish it was a bit warmer "
"4","1550994878","Sat Apr 18 07:51:17 PDT 2009","NO_QUERY","Mrdeed","on the train to the NL.... yes I have internet "
"4","1551085927","Sat Apr 18 08:06:36 PDT 2009","NO_QUERY","MikoFranconi"," great night.. ended better than it started.. and it started pretty damn good!"
"4","1551272881","Sat Apr 18 08:36:47 PDT 2009","NO_QUERY","saelaenx","Sat outside a tea room in Keswick, enjoying a cream tea. Weather is glorious, scenery spectacular "
"4","1551334711","Sat Apr 18 08:46:55 PDT 2009","NO_QUERY","Patruce","@therealsavannah Morning!  Just heard you on RD's countdown, number 16, congratulations! "
"4","1551713169","Sat Apr 18 09:46:51 PDT 2009","NO_QUERY","dakini_3","@ShaunaCausey Ops!Are @ReelGirls going to be at the thing on 25th?? If, so I want to hook them up with @bethalderman for #SeedsCANCAFF. "
"4","1552036207","Sat Apr 18 10:37:12 PDT 2009","NO_QUERY","bargainbriana","@5DollarDinners I've loaded some great blogtalk radio shows on my ipod to listen to on my drive!  see ya soon!"
"4","1553241754","Sat Apr 18 13:44:42 PDT 2009","NO_QUERY","willel","@_anea @Faulsey We don't? Oh. Right. We don't. How could we "
"4","1553273246","Sat Apr 18 13:49:46 PDT 2009","NO_QUERY","Ohvintage","Just brought 2 The it girl books from ebay "
"4","1553460800","Sat Apr 18 14:19:44 PDT 2009","NO_QUERY","KB707","yes!!! My BULLS won Game 1 over the Celtics in OT "
"4","1553492415","Sat Apr 18 14:24:52 PDT 2009","NO_QUERY","Evelynkaaa","@tommcfly  hope you have fun in EUROPE  come close .. "
"4","1553553138","Sat Apr 18 14:34:39 PDT 2009","NO_QUERY","rritaaa","just got home from volunteering at the safety fair, i'm CPR certified now "
"4","1553707468","Sat Apr 18 14:59:51 PDT 2009","NO_QUERY","bigplrbear","@the_real_shaq you TOTALLY own3d @oprah! Congrats!  http://digg.com/d1p1zg"
"4","1553800634","Sat Apr 18 15:14:52 PDT 2009","NO_QUERY","jcbaggee","@Bonedwarf Yeah, that song at the end was just the....*ahem*...icing on the cake.  "
"4","1553926130","Sat Apr 18 15:35:24 PDT 2009","NO_QUERY","1rawgirl","@rawvelous cool   I made it for my 4yr old to enjoy for lunch...he ate it up "
"4","1554075612","Sat Apr 18 16:00:08 PDT 2009","NO_QUERY","karlkovacs","@Diana_143 cirmefighting / superhero work is tough on any gadget. This is one that I am putting through it's paces. Actually, I did  LOL"
"4","1554108324","Sat Apr 18 16:05:25 PDT 2009","NO_QUERY","angedongo","in &quot;boca del r�o&quot; beach. in southern Peru. a nice and peaceful place with some friends.    "
"4","1554197841","Sat Apr 18 16:20:14 PDT 2009","NO_QUERY","cbanana17","@joepolitics Am I special enough to get tix from you "
"4","1554462985","Sat Apr 18 17:03:51 PDT 2009","NO_QUERY","angelaelk","@maryisamonster its at the pacific science center "
"4","1554525503","Sat Apr 18 17:14:07 PDT 2009","NO_QUERY","Aurianna","@DonnieWahlberg Have a great show tonight!!  Enjoy your brief time off too!!  I appreciate all you've done for all of us   Jenn from Vic!!"
"4","1554526000","Sat Apr 18 17:14:12 PDT 2009","NO_QUERY","ACourt","@Matty ha...I just wasn't paying any attention "
"4","1555904249","Sat Apr 18 21:02:04 PDT 2009","NO_QUERY","Kat1124","@sunsh4breakfast  so we wish them back...and then they start that shit up again the minute they walk in the door!  "
"4","1555933388","Sat Apr 18 21:07:14 PDT 2009","NO_QUERY","sonnyjohl","@AnuTreat I'm hoping the drugs kick in soon. I'll be fine!  I hope you feel better after what happened in SA. :/"
"4","1555934202","Sat Apr 18 21:07:23 PDT 2009","NO_QUERY","torbenb","@incrediblejulk lol. He's full of wisdom "
"4","1556038769","Sat Apr 18 21:27:00 PDT 2009","NO_QUERY","theDispersion","1,001...1,002...1,003...1,004. Can't wait for church tomorrow. And the potato bake. Life is good when you love Jesus. "
"4","1556065882","Sat Apr 18 21:32:08 PDT 2009","NO_QUERY","codydue","is about to watch a movie with Kaytie "
"4","1556144226","Sat Apr 18 21:47:32 PDT 2009","NO_QUERY","STDani","@saywhatx  I love you moree&lt;3"
"4","1556168398","Sat Apr 18 21:52:20 PDT 2009","NO_QUERY","simsrus","Off to do my Visa for KSA...Always a treat..different every time!! like home made beer!!!  Kids are up,.Laughing and Playing w/ cousins "
"4","1556168690","Sat Apr 18 21:52:24 PDT 2009","NO_QUERY","chris09","@nolimitshost im talking about the one you sent me as direct message "
"4","1556191362","Sat Apr 18 21:57:04 PDT 2009","NO_QUERY","kritop_cookie","wow 12 am and i don't want to sleep :S the best day of my life "
"4","1556267197","Sat Apr 18 22:12:25 PDT 2009","NO_QUERY","duncanblieu","Soooooo tired. Man is my brothe r drunk. "
"4","1556742007","Sun Apr 19 00:07:46 PDT 2009","NO_QUERY","hellosascha","@wandaGNSH you should buy her a gift. send my best regard to her "
"4","1556845240","Sun Apr 19 00:37:57 PDT 2009","NO_QUERY","jaackyx","@ooh_its_allyson yeaa imaa record it . XD or have jazmine . XP  i want you , jazmine &amp; krystle for pe . "
"4","1556910379","Sun Apr 19 00:58:10 PDT 2009","NO_QUERY","Merrydeth","@KnightTim  I love you too"
"4","1556924697","Sun Apr 19 01:02:30 PDT 2009","NO_QUERY","softthistle","@Boogaloo1 aww why not? Morning to you too btw "
"4","1556942946","Sun Apr 19 01:08:25 PDT 2009","NO_QUERY","hannahsarkar","thought Shaheen was amazing on BGT  well done sweetie xxxxx"
"4","1556943247","Sun Apr 19 01:08:34 PDT 2009","NO_QUERY","JunoComplex","hi my name is @stevenlogas and a black dude pimps my mom. "
"4","1556958463","Sun Apr 19 01:13:34 PDT 2009","NO_QUERY","monicaileana","Watching December Boys "
"4","1557032102","Sun Apr 19 01:38:03 PDT 2009","NO_QUERY","DNACowboy","@electra Hey, darlin'!  Tearin' it up, again? "
"4","1557135411","Sun Apr 19 02:12:49 PDT 2009","NO_QUERY","TheSUPERGIRL","@kat15lee Dude, Kat, I was just totaly thinking that. In fact looked at your twitter to decide whether to send twitter or facebook love "
"4","1557257316","Sun Apr 19 02:58:26 PDT 2009","NO_QUERY","MonBon_","Cozy posey in bed...Nite nite "
"4","1557270529","Sun Apr 19 03:03:12 PDT 2009","NO_QUERY","bahuma","Back from the Duke-Wilson wedding. Congrats guys "
"4","1557310251","Sun Apr 19 03:18:36 PDT 2009","NO_QUERY","nickalder","Off to another bmw garage "
"4","1557387817","Sun Apr 19 03:48:22 PDT 2009","NO_QUERY","jane73","@wizardgold I've been told I must decamp to other end of house for next week's night session so as not to disturb hubby, not a problem  "
"4","1557512175","Sun Apr 19 04:33:39 PDT 2009","NO_QUERY","matc1984","O'Neills Sunday lunch "
"4","1557602321","Sun Apr 19 05:04:03 PDT 2009","NO_QUERY","Twisted4Joey","@joeymcintyre Joey cant wait to hear your new song  so exciting"
"4","1557618328","Sun Apr 19 05:09:12 PDT 2009","NO_QUERY","jules_shorty","@xSKYLINES haha, fml is so funny. "
"4","1557649410","Sun Apr 19 05:19:11 PDT 2009","NO_QUERY","SarahYarwood","is going to bed "
"4","1557662719","Sun Apr 19 05:23:20 PDT 2009","NO_QUERY","HforHannah","Likes the SUMMERiness outside her window "
"4","1557698855","Sun Apr 19 05:34:20 PDT 2009","NO_QUERY","aditya","@rushiv Shastri just said &quot;six&quot;  #ipl"
"4","1557860684","Sun Apr 19 06:19:42 PDT 2009","NO_QUERY","tombodell","Awaiting the United - Everton game, but 2bh, the coverage ITV will come up with will be predictably....shit. C'mon you Toffeesss "
"4","1557878167","Sun Apr 19 06:24:05 PDT 2009","NO_QUERY","YasVanBuuren","Its called trance &amp; PROGRESSIVE for this very reason. Revel in it people  #asot400"
"4","1557899173","Sun Apr 19 06:29:24 PDT 2009","NO_QUERY","__dashboard","@gasolene SEND ME UR NUM RAY!  text it to mee!"
"4","1558094964","Sun Apr 19 07:14:41 PDT 2009","NO_QUERY","anefallarme","@tazzman61 Personally, i'd love to retire somewhere near the beach.. anywhere really, just as long as I'm with my family.. "
"4","1558142074","Sun Apr 19 07:24:41 PDT 2009","NO_QUERY","jess4ever","I'm in Virginia...eating "
"4","1558142592","Sun Apr 19 07:24:48 PDT 2009","NO_QUERY","daniellelod","is sorry my cousin is such an asshole, feel better Jay!!!!!!  RICE AND PEAS, MAKES YA FEEL A LITTLE BIT BEDDA!  xo"
"4","1558239490","Sun Apr 19 07:44:41 PDT 2009","NO_QUERY","Peady","2 loads of laundry in, shoes held at cash, project materials still need to be procured, working on being breezy. I will NOT be THAT Mom! "
"4","1558506990","Sun Apr 19 08:35:12 PDT 2009","NO_QUERY","Trevieno","http://twitpic.com/3ljni - Home now "
"4","1558534414","Sun Apr 19 08:40:10 PDT 2009","NO_QUERY","butterflys_bite","@Jonasbrothers hope you guys are having suuuper fun  i love elvis  worlds bestt dog."
"4","1558534505","Sun Apr 19 08:40:11 PDT 2009","NO_QUERY","Bre_C","Spending the day with my man.  "
"4","1558883249","Sun Apr 19 09:40:01 PDT 2009","NO_QUERY","MADDIE79","@Digiwaxxcashman   My fav!!! I wish I  was partying witcha! "
"4","1558914619","Sun Apr 19 09:45:13 PDT 2009","NO_QUERY","rogermatic","@sudosushi i make up for it with expertise "
"4","1559191892","Sun Apr 19 10:30:14 PDT 2009","NO_QUERY","DrayJ","Watchin' the baseball game and chillin' "
"4","1559548429","Sun Apr 19 11:25:50 PDT 2009","NO_QUERY","verkoren","@erwblo fine songs, but somehow Tom Boy fits the way the little toddler dude looks at me "
"4","1559579168","Sun Apr 19 11:30:38 PDT 2009","NO_QUERY","jesus_freak07","chilling out until my dad gets to Ames for the day after my bday "
"4","1559908144","Sun Apr 19 12:21:20 PDT 2009","NO_QUERY","amylob","talking to siti, coursemates are good at making me feel better "
"4","1563447503","Sun Apr 19 22:52:35 PDT 2009","NO_QUERY","Botroso1","Amazing day,   back you hell tomorrow... ugh"
"4","1563513629","Sun Apr 19 23:07:34 PDT 2009","NO_QUERY","JoshAnstey","At my graduation ceremony.  woohoo!!! w00t! w00t!"
"4","1563958118","Mon Apr 20 01:03:27 PDT 2009","NO_QUERY","rbuerckner","@reversepr lol... yes... you go buy some "
"4","1563958314","Mon Apr 20 01:03:31 PDT 2009","NO_QUERY","mikebladen","gorgeous day  BBQ for tea and song writing sesh....good times "
"4","1564038403","Mon Apr 20 01:27:29 PDT 2009","NO_QUERY","GarethCrew","@Shelleyftr I know! well, they say the truely famous don't think that they are! ;) yes, very well - hope you are too "
"4","1564041493","Mon Apr 20 01:28:25 PDT 2009","NO_QUERY","taltalk","@bydahway A LOT better! Most of the pain is gone.  Until Tuesday night, that is. Haha."
"4","1564059156","Mon Apr 20 01:33:35 PDT 2009","NO_QUERY","lorenrochelle","@kyleterrell totally! so amazing "
"4","1564089152","Mon Apr 20 01:43:02 PDT 2009","NO_QUERY","purelynarcotic","Shredded Rattlesnake with Chipotle sauce and nachos, anyone? "
"4","1564203488","Mon Apr 20 02:18:24 PDT 2009","NO_QUERY","rollingcherry","never forget who you are... little star "
"4","1564470331","Mon Apr 20 03:38:43 PDT 2009","NO_QUERY","kabooosh","Eating mac 'n cheese  With mozarella  Yumm "
"4","1564523252","Mon Apr 20 03:53:27 PDT 2009","NO_QUERY","markparncutt","@GVRV I'll monitor the usage, if it becomes too much you'll need to move it, but I'd like to keep it online as long as possible for free "
"4","1564541150","Mon Apr 20 03:58:10 PDT 2009","NO_QUERY","FannyFay","William Houde ! Bon matin "
"4","1564563992","Mon Apr 20 04:03:42 PDT 2009","NO_QUERY","chatti4jc","thinks Once is a beautiful unfinished story of our lives ... "
"4","1564605602","Mon Apr 20 04:14:18 PDT 2009","NO_QUERY","monkylicious","@aliciahorsley awwww, the tiny kitten in your post is super cute "
"4","1564689085","Mon Apr 20 04:33:41 PDT 2009","NO_QUERY","aliceharold","@loulouhatesyou I have been thinking of you and hiping you're OK  xxxxxx"
"4","1564755791","Mon Apr 20 04:48:45 PDT 2009","NO_QUERY","docbaty","A challenge; laziness; pure evil; or a penchant for words. All good options "
"4","1564802893","Mon Apr 20 04:58:53 PDT 2009","NO_QUERY","GretasTardis","@liamisalive oh dear. Thats frightening. "
"4","1564881570","Mon Apr 20 05:14:21 PDT 2009","NO_QUERY","fade_toblack","@jaredleto http://twitpic.com/3n7is - *is jealous* did u wish mr smith a happy birthday on advance? "
"4","1564931946","Mon Apr 20 05:24:04 PDT 2009","NO_QUERY","DLudwig89","I love the last day of classes..pizza in Tax today and pizza in Business Math tomorrow night!!  "
"4","1565015671","Mon Apr 20 05:39:08 PDT 2009","NO_QUERY","twinkletash","with nikki  she's nice"
"4","1565195627","Mon Apr 20 06:09:12 PDT 2009","NO_QUERY","IdoMac","@Ivy411 Hi, sorry. I meant wave . I was tired, and... it was late and... "
"4","1565686647","Mon Apr 20 07:19:55 PDT 2009","NO_QUERY","leahnie2","Be Yourself - Everybody Else is Already Taken   "
"4","1572938151","Mon Apr 20 23:05:45 PDT 2009","NO_QUERY","NeverShoutNessa","fresh prince of bel air reruns "
"4","1572939504","Mon Apr 20 23:06:01 PDT 2009","NO_QUERY","mayhemstudios","@TashRena pretty straight forward, what aren't you getting?. "
"4","1573026634","Mon Apr 20 23:26:00 PDT 2009","NO_QUERY","golddigga513","@regs18 nope they dont ask for your billing info or make you buy anything! They just need you to be 18+ n from USA. Oh n they pay weekly "
"4","1573088254","Mon Apr 20 23:40:27 PDT 2009","NO_QUERY","luisgalarza","@creolesugar No problem! I also want to know how tweeps make those funny images "
"4","1573131308","Mon Apr 20 23:50:49 PDT 2009","NO_QUERY","marhgil","says I won! I won! http://tinyurl.com/dy58u4 (against a level 7 brute)  http://plurk.com/p/paxgf"
"4","1573290732","Tue Apr 21 00:30:33 PDT 2009","NO_QUERY","dubbyseph","learning to use illustrator now! looking forward to it! "
"4","1573291014","Tue Apr 21 00:30:40 PDT 2009","NO_QUERY","roguemovement","@bradgallaway yeah the grocery store in the mist one, seen it?... And thanks for the STAR mention "
"4","1573422709","Tue Apr 21 01:05:52 PDT 2009","NO_QUERY","heysimone","@deanisgod you'll get the hang of it Mich "
"4","1573424145","Tue Apr 21 01:06:15 PDT 2009","NO_QUERY","africafreak","@mario Hi Mario and thanks 4 your great twitter ap Is there a problem @the moment, because it seems like the system's down?! Thanks  Mike"
"4","1573475369","Tue Apr 21 01:20:47 PDT 2009","NO_QUERY","cronx","Finally out of jail  well my iPhone is anyway. Report to follow on the &quot;nothing works like the instructions&quot; approach that I took."
"4","1573547531","Tue Apr 21 01:41:31 PDT 2009","NO_QUERY","Jimconnolly","@commonsense4 I'm great thanks - still technically recovering after minor surgery last Thursday, but feeling really good! "
"4","1573615252","Tue Apr 21 02:00:56 PDT 2009","NO_QUERY","one800higgins","@kristenbear  If I recall right, I remember late nights with baking and mXc... Then early mornings with SNES."
"4","1573651715","Tue Apr 21 02:11:23 PDT 2009","NO_QUERY","esafbabe","@BarbadosInFocus heres my bajan face, my son http://tinyurl.com/cd5lwa "
"4","1573733193","Tue Apr 21 02:35:48 PDT 2009","NO_QUERY","CocoFontana","@heyiloveyou Ooooh.  Hahaha."
"4","1573750750","Tue Apr 21 02:40:58 PDT 2009","NO_QUERY","atwallace","God loves you, but I am His favourite "
"4","1573784305","Tue Apr 21 02:50:36 PDT 2009","NO_QUERY","HollyHoo","should be doing uni work but twitter is better "
"4","1573786185","Tue Apr 21 02:51:08 PDT 2009","NO_QUERY","Laurentiius","@jfhuj Until recently, I collected Colognes. Only the best and unusual ones. Because, I want to smell unique. Not like every other guy. "
"4","1573966806","Tue Apr 21 03:41:26 PDT 2009","NO_QUERY","xiaomascoteer","@Redkin i just tot it was so cool lalu pag tamad ka pumasok. "
"4","1573968088","Tue Apr 21 03:41:46 PDT 2009","NO_QUERY","garry1bowie","@Karen230683 That's a pity  I'll try &amp; send you a wee photo to cheer you up "
"4","1574108148","Tue Apr 21 04:16:42 PDT 2009","NO_QUERY","LesleyHarley","@TrivialTwit  I wonder how many people actually check it "
"4","1675719952","Fri May 01 20:10:24 PDT 2009","NO_QUERY","AmberrLovee","im allll about the virginity club "
"4","1675793919","Fri May 01 20:20:40 PDT 2009","NO_QUERY","emilylouisemei","watching an aussie fashion awards show~ they have some amazing features and designs "
"4","1675934348","Fri May 01 20:40:52 PDT 2009","NO_QUERY","sjwoodr","tried out the PIRATE language on Facebook.  Funny, but I mostly speak English.  "
"4","1676067165","Fri May 01 21:00:51 PDT 2009","NO_QUERY","Paceset9999","@BonanzleNoSpin I promise not to feed any trolls while your're gone-not even in China "
"4","1676128882","Fri May 01 21:10:27 PDT 2009","NO_QUERY","GodFirst08","@Jimmymusic me too! "
"4","1676312084","Fri May 01 21:40:44 PDT 2009","NO_QUERY","slash__","@amicamia I have some Turkish friends since I was studying English in UK. I'd like to visit Turkey someday! "
"4","1676312625","Fri May 01 21:40:50 PDT 2009","NO_QUERY","InasRaras","is creating set on polyvore "
"4","1676314117","Fri May 01 21:41:05 PDT 2009","NO_QUERY","userealbutter","@KittBo just got off phone w/ m.anne.  she and beth will be in denver tomorrow 4 a cultural day   i told them 2 email or call u."
"4","1676341773","Fri May 01 21:45:52 PDT 2009","NO_QUERY","blm849","@leeives yay, but you can run rings around those young things. so there! just pull that hair out right now! "
"4","1676397619","Fri May 01 21:55:46 PDT 2009","NO_QUERY","Wolverine981","You guys HAVE to go to this site!  http://tinyurl.com/cbc3r6 - UNLIMITED FREE RINGTONES!! "
"4","1676485745","Fri May 01 22:11:15 PDT 2009","NO_QUERY","cecebby8","leaving to go on myspace "
"4","1676615422","Fri May 01 22:35:43 PDT 2009","NO_QUERY","klariza","Having a good night. Went to dinner with Mom and then out to get my paycheck and coffee. Really low-key tonight. It's good. "
"4","1676690584","Fri May 01 22:51:10 PDT 2009","NO_QUERY","MaraBG","@RhiBowman You're welcome. It took my breath away! Glad you enjoyed it "
"4","1676736992","Fri May 01 23:01:01 PDT 2009","NO_QUERY","myfriendamy","@mawbooks yeah we better get to work if we're going to actually have a blog to do any promotion. "
"4","1676870820","Fri May 01 23:31:09 PDT 2009","NO_QUERY","BoomKatt","@leasetym &quot;I got a condo in Miami, n I always wear a bandani&quot; "
"4","1676911736","Fri May 01 23:40:54 PDT 2009","NO_QUERY","casperastic","sad its another boring day geez "
"4","1676912863","Fri May 01 23:41:09 PDT 2009","NO_QUERY","TheMarsFactory","@TomosBeard Yeah, you're right. Poor you  But we'll start an army to protect you!  - btw, you forgot the &quot;@&quot;"
"4","1676953672","Fri May 01 23:51:07 PDT 2009","NO_QUERY","nocturnalie","@khali_blache Agreed. "
"4","1677034699","Sat May 02 00:10:52 PDT 2009","NO_QUERY","djghost","See you all in 5 hours "
"4","1677153450","Sat May 02 00:41:34 PDT 2009","NO_QUERY","killregrets","@Tophertron hah. Yeah, but it's still past my bedtime. "
"4","1677171529","Sat May 02 00:46:28 PDT 2009","NO_QUERY","netteworker","Gggoooooodddd nnnnniiiiggghhhhtttt! Late night grub with BF is over...sleep time "
"4","1677186920","Sat May 02 00:50:51 PDT 2009","NO_QUERY","Hannah314","hola. eating weetabix "
"4","1677205255","Sat May 02 00:56:05 PDT 2009","NO_QUERY","Vorundor","@CriLauren I second this motion! ::shakes fist in the air:: no school means lots if free time. Should be able to write more "
"4","1677243165","Sat May 02 01:06:18 PDT 2009","NO_QUERY","cagefighterkip6","heee heee &quot;Wolverine&quot;  was a pimp movie  i loved it "
"4","1677312938","Sat May 02 01:26:37 PDT 2009","NO_QUERY","LakerGirl77","Who's awake? HOLLA!!! "
"4","1677314058","Sat May 02 01:26:58 PDT 2009","NO_QUERY","Danderma","@AnsamsKitchen alah  ye3afech they are soo yummy o surprisingly light! I think they have some debs rman in the mix fa it gives it an edge "
"4","1677442344","Sat May 02 02:05:53 PDT 2009","NO_QUERY","Demonicangel26","@lilyroseallen Hey Lily "
"4","1677476368","Sat May 02 02:16:44 PDT 2009","NO_QUERY","Karolin_Lucht","@JoelMadden sleep well and have nice drams "
"4","1677523036","Sat May 02 02:32:03 PDT 2009","NO_QUERY","lipliscious","Arranging my second date of the weekend.. I feel naughty but hey ho, that's what being single is all about "
"4","1677828106","Sat May 02 04:12:16 PDT 2009","NO_QUERY","dorothy1985","@JujuDeRoussie LoLz no Teddy willow but I got a very pretty little dolly when I was 10 :p she's waaaay big now "
"4","1677959250","Sat May 02 04:52:13 PDT 2009","NO_QUERY","holisticguru","@Austin_Irl I made it 19 days in my no rest day challenge b4 my coach intervened  My training is often 3 wk on then 1 wk w/ 1-2 rest days."
"4","1677977325","Sat May 02 04:57:19 PDT 2009","NO_QUERY","kvandersteen","-why the #swine flu such a big deal? -because now we can say that pigs flu! "
"4","1678033339","Sat May 02 05:12:17 PDT 2009","NO_QUERY","cupcakedessert","put make up on.. and i'm alone in the office haha... isn't that ironic "
"4","1678052000","Sat May 02 05:17:10 PDT 2009","NO_QUERY","caitlindsmith","@Wolverine600 eeek! you're amazing! i don't know you, but thank you for the link "
"4","1678243394","Sat May 02 06:02:47 PDT 2009","NO_QUERY","serenawet","http://twitpic.com/4ef1o - From my update  Have a great day Twitter!"
"4","1678605797","Sat May 02 07:13:10 PDT 2009","NO_QUERY","rcjennings","Great day for garage sailing "
